SMSes,Labels
Until 4th of june lor...Thk have to wait till i come back den come my hse liao...,0
The matrix table weightage thing.  Can I edit part of the porters five as well,0
"powerful than Yang Zong Bao. Just now heard Fish RU GUO YOU YI TIAN on MTV, v. nice!",0
Fyn .. :) me jus had now ..,0
Wait i call him first. So ma fan.,0
"Haha it's okay de, you should sleep more! I think I shall findsomewhere to sit and sleep haha:P thanks >< I owe you alot haha><",0
"I had hoped to get into semi finals... Now no chance liao... The onli gd thing is i got to burn lots of calories! Hehe. So, hows your day?",0
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,0
"Excellent, I'll see what riley's plans are",0
Dict castle,0
Thanks a lot bud I needed that! Love ya too!,0
"Wah my phone got problem. Only got ur sms now. Eh what time huh, the xmas?",0
"thats ok, dont worry! good night lah",0
On bus le my sunshine girl,0
"Hi Andreu, r there any other mails? 2day none in observer ofice. I'l speak 2moro. I got the script i sent. It shud be publishd again. Bye God bles u.",0
Haha later if I find got eh you will owe me 5 kois.,0
"Yeah =( I always think of you when I see Uzura because you alwaysvoiced her xP also, I'm coming home on the  <#> th ^^",0
"Haha what the my phone only just got both msgs.. Haha fri is alsocrazy, biochem need memorise a lot of stuff.. Sian why was I so stupidto fail chinese T.T i'm really damn potato:/ Haha nice one!",0
Woah why dip? Thought she jc?,0
"hee. i love u dear, so glad u're always here wif me. kiss left kissright hug tight tight. i noe u dun like to hear, but thsnkew myprecious boy.dunno hw to do w/o u.",0
Yeah eat loh,0
* Am on my way,0
If you can't it's fine ^^ Mike said also if you and Nick wanna comeover Thursday you're welcome to ^^,0
Aah bless! How's your arm?,0
"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",0
DUN take acct! hehe.think management not bad,0
I said u not to talk to anyone na for that,0
"Thursday, 2: <#>  or  <#> pm better for us.  Ok with you?  My wifeAlicia will be at home.",0
Sweetheart sweetie now waiting for train le,0
s why i told u she cant be engineer any more,0
Up 2 u. Then wats ron reaction?,0
Hee no need. Mama give u choc cake. Hee,0
O.k im 25 chinese ... Rin r ü working or ...,0
where u? wat time wan fetch u?,0
when can i meet u ? will be at south spine till 330,0
Where should I go then? We could meet in sproul,0
I can come earlier to help load the car if need be.  <#> ?,0
"Hi Sis, happy weekend ahead.  Just wondering, do you know theconfirmed time when your guys are planning to go to the house?   Needto confirm with the designer whether ok.  Thanks!",0
aik kiat here... thiswill be my new hp no....,0
Haha awesome! See you tmr then! :-D,0
How much is torch in 9ja.,0
Merry christmas too!,0
"Wah so fast ar, i sit down backside not hot yet. Com1 loh. Whereshall i meet u all?",0
"Dear, lg nt angry. Just feel bad I not there to take care of u. Muacks.",0
U all r getting lazy... But no need to go very early wat... Juz reach ard 12 can oredi wat...,0
"The pirelajewellery I get the account already, but still some problem cos they make it only one year de, so i still email-ing them.",0
Hahaha omg so cool!!! Sian we don't have stuff like this le lor):,0
Haha yup!!! Ooo ask your friend go!!,0
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0
"Hahaha hihi! Yeah ~ jeryl sim talking alot! Got db intro course HAHA.but most likely on  <#>  Nov, emo!",0
Wat time u wake up. Tdy i pig again sleep until 1+.,0
Yeah read it. Really good lookong terrapin.,0
Clean tent and playing captain ball,0
really.oh.nearer to my wkplace ñ stella choose one mah.,0
Anything lar then ?_ not going home 4 dinner?,0
Please login to verify at following link and update your Apple ID hitp://bit.ly/1McNJwg You will be unable to use your Apple ID or make purchases until this process is completed,1
I donno its in your genes or something,0
About  <#>  plus I guess. Or ask my dad play first?,0
remember 2 add e note without e NOTE. soRRY.,0
"Kate jackson rec center before 7ish, right?",0
"Hey, sry for the late reply, am at a nus camp right nw. My kayaking course timings have been changed so it is no longer coonvenient to meet u this sunday. Will be away next wk for another camp too. How abt nxt wkend? Lemme noe =)",0
gd day! gd afternoon. Thnks for cuming for our convo. C u!,0
I studied evrythngbut never topped.Today the toppers ofthe best universitiesare my employees.-Bill GatesATTITUDE with PASSION IS EVERYTHING !! ,0
Hi people the sign ups are full): emo!! Oh wells let's go another time:D,0
Haha I dont know if that last thanks was real or what.,0
But she keep losing already what..shld have faith in her!!,0
Yeap I think we asking ws!,0
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ? leaving earlier or wat mah cos mayb ? haf to walk v far...,0
"Merry Christmas to you and your family! May God's choicest of blessings be with you this season and may it bring you joy, happiness, love and prosperity. Tc",0
oo. want anything frm lot one?,0
heee. waiting for  <#>  le.meeting bh at  <DECIMAL>  @engine ok? dearwan meet there or at com1 first?,0
Lecture now .. end at 6pm,0
leming last time also like that.,0
Ya they jus do whatever they want. Sj got girls forget us...,0
Watching Vampire Diaries now. Maybe start on it later.,0
Class over d,0
How much is da abalone? Got dried one oso?,0
Amway order  <#>,0
Man android monster would be so much cuter!! I using xt. Awesome totally,0
Why did I wake up on my own &gt,0
"Yeah  <DECIMAL> pm will be the meeting time, but im sorry that Icouldnt make it today.",0
You are like light for the whole world. A city built on a hill cannot be hidden. No one lights a lamp and puts it under a bowl,0
Hahah I can't even tell... is this a hint about my obnoxious clicking? =P,0
I need to pee,0
Nah. It was such a close shave! Almost lost but then luck is on my side. Really miss him. Glad to see him again. Friends are very important indeed.,0
Yeah are you having dinner at your ah ma house?,0
Ohh no there are alot of random kids here I shall sit at the bus stopuntil you come:D,0
Okay let's meet after roll call. Alex said he sent me but I nvr recieve...,0
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0
Now going to market for taking bread,0
Which she?,0
"Good mornin :) my afternoon lect is cancel, so im goin at 2. thn wad r ü doin now? break til 2 pm ah?",0
T.T no!!! I have to wake up at 6 tmr):,0
darling i waiting for  <#>  now.. muggggs.coming coming!!,0
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  <#>,0
Hey... The melting pt. Is 132 to 135. I just remembered.,0
HAHA SAY HI! TRAILER OF THE CHANGE UP!,0
HI CAN I HAVE MY SMILEY FACE BOOK BACK LOL,0
I go bathe first k.,0
Dun worry dar. Csmt wait to see u,0
Until you're here?,0
I am thankful muacks! just saying it's ur fault in a good way. Goodluck tmr!!! Sleep early!!,0
Zzz she say must spend time with family,0
Rofl betta invest in some  anti aging products,0
I need to confirm with you guys regarding the small class gathering at my studio at 6pm on sunday. let me know if you guys are coming. please reply asap.,0
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,1
"Oh btw, help me thank lewis for the soya bean ice cream! (:",0
"Ic...U wan i can lend u e book to read lor... Haha, newsweek oso nice wat...",0
"I'm not feeling well, sorry didn't tell you earlier, was resting all morning I forgot..",0
Yessss i'm so sneaky slipped into bed just minutes before they got back,0
Yay I need you to be my gl! :D,0
Whether u said her that i did it,0
Yeap.. She know your mother also.. Wahahah :),0
OK I am done. Going to send Shweta off. Should be back for dinner. Wemeet at PGP? Or my room also can,0
Rest a bit. And eat soon:-) hee,0
Paiseh didn't check my phone... what is it?,0
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0
My mum say she dun have T.T... she ask u buy le lend her lo lol soevil... haha then u buying koi? I can go pasir ris help u take lol,0
Printer is cool. I mean groovy. Wine is groovying,0
Oh no! Can help me ask jiurui? My msgs to her keep getting rejected!,0
Hehe... So how are you spending your sunday?,0
Woah express means it's john soh's batch eh. Is it the top student?,0
Thank god they are in bed!,0
Eh i think i am free on mon nite... I will confirm with u asap k?,0
Hey.. connectivity down. I go home then continue..,0
Okay. I'll update mine tmr.,0
"On the way to suntec, be there in ~ <#>  mins",0
"Hmmm.... Mostly clothes n accessories lor... Haha, wat else can gals buy...",0
wait for me,0
Lols he is buff not ripped right,0
U took recently agn? Hmm den u nid to jog more to get rid of fats first lo,0
Reached. Where u,0
Lol okay eh. Help me get people first can. I go bathe.,0
"hey,gen wants to club tmr..ü gals interested?",0
So I can take the survey and donate my smses now?,0
Lol. But no task manager means less available memory?,0
HAHAHA seriously? Did you like psycho your friends lol,0
"Haha yeah!!! (: haha yeap I emailed you! Haha with family! Her sep goto Xi'an! End of last year apply de, same as us!",0
Meow? How come?,0
Hey.. steffi and i outside comp club room now(near biz canteen) wantcome over?,0
I to am looking forward to all the sex cuddling.. Only two more sleeps ,0
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",0
"aunty, weihao's phone no batt. he coming home frm cck alr.:)",0
"Oh... Lk tt huh...K la,thgt u forget me liao... Gee... So how ya doin now...",0
book one court is enough ya..,0
Jap food lar... Dat day we juz ate sizzler... I might b a little late...,0
re meeting at 11am at pink tables for 4253. Can you make it?,0
"Eh what topic are you covering for the project? How many pages you intend to do,..",0
"I was just joking lah. Really paiseh becoz i don't know what ureplied mah. Okay next time need my help. Feel free to ask me loh.Hmm.. So this time round, i think i can't help to submit the ppt leleh. If have to submit, u submit can?",0
Wat to do,0
Yup... On 22nd aug.,0
Fast And Furious! How many Grand Prix has Lewis Hamilton won this season so far? a) 2 b) 3 c) 4 ^a/ b/ c Reply within 24 hrs to get a video FREE from Blyk on Aircel. ,1
I going over now.,0
As usual u can call me ard 10 smth.,0
Yeah coming le.,0
"I'm sure it's fine, we can collaborate if we have our own write up",0
"Shital Raorane Flat no.- <#> , bldg - 2/C, plot - 4, indrayani chs, NNP complex, santosh ngr, goregaon - east. Bus -  <#>  &  <#> .",0
"Hi Shyan, thanks for your help yesterday. I have the documents in myoffice. If you can send the courier to me I can provide the documentstoday.   My office address is AS6 # <#> , National University ofSingapore  <#> . Please give the courier my hp number as i may be inmeetings. Thanks!",0
Send to your gmail liao.,0
Lol. Go join them hahaha. Nm module?,0
LOL its okay!!! Its late leh!!!,0
Good morning de.,0
Okay. Good. OCS their room have only two beds each.,0
No man. Fighting isn't good. U need to release ur anger in another form,0
Eh the guards diff le. U wan cone hostel gym?,0
I dun think the lect website hav it. I try to email ü today nite. Can give me your email?,0
Anna pls send me auto nazeer's no.Have 2 cl him to go to stand at  <DECIMAL> . If u can cl him and ask or send me the no.Bye.Gbu,0
Sure anytime. We are going for lunch now too,0
Yea I rarely use comp la. He got kicked till lame liao become baika,0
I shall! Love you too,0
Haha ehh I dunno I think if I am annoyed I will give you warning dehaha so unless you cont doing the thing I'm annoyed with I shouldn'tbe angry bah! What about you! Hahaha if I make you angry I think Iwill be very scared:x,0
HAVE A NICE SDAY,0
hee. telepathy!! u make me so happy. reached cck le..,0
"Goodmorning, Today i am late for  &lt",0
Oh... Ok i will check with you tonight?,0
